"No.","Time","Source","Destination","Protocol","Length","Info"
"925","3.125114","192.168.254.7","142.250.82.215","UDP","657","56356  >  3478 Len=615"
"926","3.126813","142.250.82.219","192.168.254.7","UDP","245","3478  >  52952 Len=203"
"927","3.131184","192.168.254.7","172.217.163.174","UDP","75","51819  >  443 Len=33"
"928","3.139828","192.168.254.7","142.250.82.219","UDP","220","52952  >  3478 Len=178"
"929","3.146842","142.250.82.219","192.168.254.7","UDP","258","3478  >  52952 Len=216"
"930","3.156682","142.250.82.215","192.168.254.7","RTCP","114","Application specific   subtype=13"
"931","3.156682","142.250.82.219","192.168.254.7","RTCP","106","Application specific   ( =((j ) subtype=13"
"932","3.160297","192.168.254.7","142.250.82.219","UDP","228","52952  >  3478 Len=186"
"933","3.164357","192.168.254.7","142.250.82.219","UDP","86","52952  >  3478 Len=44"
"934","3.164468","192.168.254.7","142.250.82.215","UDP","1210","56356  >  3478 Len=1168"
"935","3.164508","192.168.254.7","142.250.82.215","UDP","1210","56356  >  3478 Len=1168"
"936","3.164536","192.168.254.7","142.250.82.215","UDP","1210","56356  >  3478 Len=1168"
"937","3.164563","192.168.254.7","142.250.82.215","UDP","1210","56356  >  3478 Len=1168"
"938","3.164590","192.168.254.7","142.250.82.215","UDP","1210","56356  >  3478 Len=1168"
"939","3.164662","192.168.254.7","142.250.82.215","UDP","1210","56356  >  3478 Len=1168"
"940","3.164701","192.168.254.7","142.250.82.215","UDP","1210","56356  >  3478 Len=1168"
"941","3.164729","192.168.254.7","142.250.82.215","UDP","1210","56356  >  3478 Len=1168"
"942","3.164771","192.168.254.7","142.250.82.215","UDP","1210","56356  >  3478 Len=1168"
"943","3.164807","192.168.254.7","142.250.82.215","UDP","1211","56356  >  3478 Len=1169"
"944","3.164835","192.168.254.7","142.250.82.215","UDP","1211","56356  >  3478 Len=1169"
"945","3.167810","142.250.82.219","192.168.254.7","UDP","250","3478  >  52952 Len=208"
"946","3.179322","142.250.82.219","192.168.254.7","UDP","254","3478  >  52952 Len=212"
"947","3.180619","192.168.254.7","142.250.82.219","UDP","234","52952  >  3478 Len=192"
"948","3.191952","172.217.163.174","192.168.254.7","UDP","68","443  >  51819 Len=26"
"949","3.200074","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"950","3.200198","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"951","3.200243","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"952","3.200276","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"953","3.200306","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"954","3.200349","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"955","3.200390","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"956","3.200421","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"957","3.200463","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"958","3.200508","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"959","3.200560","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"960","3.200610","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"961","3.200656","192.168.254.7","142.250.82.215","UDP","1226","56356  >  3478 Len=1184"
"962","3.200724","192.168.254.7","142.250.82.219","UDP","229","52952  >  3478 Len=187"
"963","3.207090","142.250.82.215","192.168.254.7","RTCP","106","Application specific   subtype=13Receiver Report   [Malformed Packet]"
"964","3.207090","142.250.82.219","192.168.254.7","RTCP","110","Application specific   subtype=13"
"965","3.212616","142.250.82.219","192.168.254.7","UDP","249","3478  >  52952 Len=207"
"966","3.220391","192.168.254.7","142.250.82.219","UDP","224","52952  >  3478 Len=182"
"967","3.226492","142.250.82.219","192.168.254.7","UDP","243","3478  >  52952 Len=201"
"968","3.227005","192.168.254.7","142.250.82.219","UDP","90","52952  >  3478 Len=48"
"969","3.229464","142.250.82.219","192.168.254.7","UDP","271","3478  >  52952 Len=229"
"970","3.232342","192.168.254.7","142.250.82.215","UDP","218","56356  >  3478 Len=176"
"971","3.238552","142.250.82.219","192.168.254.7","UDP","243","3478  >  52952 Len=201"
"972","3.240306","192.168.254.7","142.250.82.219","UDP","221","52952  >  3478 Len=179"
"973","3.257508","142.250.82.215","192.168.254.7","RTCP","126","Application specific   subtype=13"
"974","3.257508","142.250.82.219","192.168.254.7","RTCP","110","Application specific   subtype=13"
"975","3.259788","192.168.254.7","142.250.82.219","UDP","221","52952  >  3478 Len=179"
"976","3.264335","142.250.82.219","192.168.254.7","UDP","235","3478  >  52952 Len=193"
"977","3.272099","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"978","3.272210","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"979","3.272248","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"980","3.272278","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"981","3.272306","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"982","3.272346","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"983","3.272418","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"984","3.272448","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"985","3.272487","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"986","3.272525","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"987","3.272553","192.168.254.7","142.250.82.215","UDP","1175","56356  >  3478 Len=1133"
"988","3.272594","192.168.254.7","142.250.82.215","UDP","1176","56356  >  3478 Len=1134"
"989","3.272630","192.168.254.7","142.250.82.215","UDP","1176","56356  >  3478 Len=1134"
"990","3.279543","192.168.254.7","142.250.82.219","UDP","155","52952  >  3478 Len=113"
"991","3.282791","142.250.82.219","192.168.254.7","UDP","238","3478  >  52952 Len=196"
"992","3.289644","192.168.254.7","142.250.82.219","UDP","90","52952  >  3478 Len=48"
"993","3.296995","142.250.82.219","192.168.254.7","UDP","274","3478  >  52952 Len=232"
"994","3.296995","142.250.82.219","192.168.254.7","UDP","271","3478  >  52952 Len=229"
"995","3.296995","142.250.82.219","192.168.254.7","UDP","275","3478  >  52952 Len=233"
"996","3.296995","142.250.82.219","192.168.254.7","UDP","270","3478  >  52952 Len=228"
"997","3.296995","142.250.82.219","192.168.254.7","UDP","271","3478  >  52952 Len=229"
"998","3.296995","142.250.82.219","192.168.254.7","UDP","275","3478  >  52952 Len=233"
"999","3.296995","142.250.82.219","192.168.254.7","UDP","272","3478  >  52952 Len=230"
"1000","3.296995","142.250.82.219","192.168.254.7","UDP","273","3478  >  52952 Len=231"
"1001","3.297609","142.250.82.219","192.168.254.7","UDP","226","3478  >  52952 Len=184"
"1002","3.302520","192.168.254.7","142.250.82.215","UDP","251","56356  >  3478 Len=209"
"1003","3.302709","142.250.82.219","192.168.254.7","UDP","266","3478  >  52952 Len=224"
"1004","3.302709","142.250.82.219","192.168.254.7","UDP","262","3478  >  52952 Len=220"
"1005","3.302709","142.250.82.219","192.168.254.7","UDP","266","3478  >  52952 Len=224"
"1006","3.302709","142.250.82.219","192.168.254.7","UDP","266","3478  >  52952 Len=224"
"1007","3.307748","142.250.82.215","192.168.254.7","RTCP","110","Application specific   subtype=13"
"1008","3.307748","142.250.82.219","192.168.254.7","RTCP","106","Application specific   subtype=13"
"1009","3.332130","142.250.82.219","192.168.254.7","UDP","216","3478  >  52952 Len=174"
"1010","3.339526","192.168.254.7","142.250.82.215","UDP","1048","56356  >  3478 Len=1006"
"1011","3.339679","192.168.254.7","142.250.82.215","UDP","1049","56356  >  3478 Len=1007"
"1012","3.339725","192.168.254.7","142.250.82.215","UDP","1049","56356  >  3478 Len=1007"
"1013","3.339757","192.168.254.7","142.250.82.215","UDP","1049","56356  >  3478 Len=1007"
"1014","3.343138","192.168.254.7","142.250.82.215","UDP","438","56356  >  3478 Len=396"
"1015","3.353589","192.168.254.7","142.250.82.219","UDP","98","52952  >  3478 Len=56"
"1016","3.355450","142.250.82.219","192.168.254.7","UDP","225","3478  >  52952 Len=183"
"1017","3.355450","142.250.82.215","192.168.254.7","RTCP","118","Application specific   subtype=13"
"1018","3.356515","142.250.82.219","192.168.254.7","RTCP","106","Application specific   subtype=13"
"1019","3.374348","192.168.254.7","142.250.82.215","UDP","1090","56356  >  3478 Len=1048"
"1020","3.374450","192.168.254.7","142.250.82.215","UDP","1090","56356  >  3478 Len=1048"
"1021","3.374488","192.168.254.7","142.250.82.215","UDP","1091","56356  >  3478 Len=1049"
"1022","3.374520","192.168.254.7","142.250.82.215","UDP","1091","56356  >  3478 Len=1049"
"1023","3.374552","192.168.254.7","142.250.82.215","UDP","1091","56356  >  3478 Len=1049"
"1024","3.374601","192.168.254.7","142.250.82.215","UDP","1091","56356  >  3478 Len=1049"
"1025","3.383696","142.250.82.219","192.168.254.7","UDP","225","3478  >  52952 Len=183"
"1026","3.392273","142.250.82.219","192.168.254.7","UDP","263","3478  >  52952 Len=221"
"1027","3.392273","142.250.82.219","192.168.254.7","UDP","265","3478  >  52952 Len=223"
"1028","3.396383","142.250.82.219","192.168.254.7","UDP","220","3478  >  52952 Len=178"
"1029","3.403446","142.250.82.219","192.168.254.7","UDP","228","3478  >  52952 Len=186"
"1030","3.406643","142.250.82.215","192.168.254.7","RTCP","110","Application specific   ( kHEM ) subtype=13"
"1031","3.407694","192.168.254.7","142.250.82.215","UDP","1239","56356  >  3478 Len=1197"
"1032","3.407816","192.168.254.7","142.250.82.215","UDP","1239","56356  >  3478 Len=1197"
"1033","3.407872","192.168.254.7","142.250.82.215","UDP","1239","56356  >  3478 Len=1197"
"1034","3.407921","192.168.254.7","142.250.82.215","UDP","1239","56356  >  3478 Len=1197"
"1035","3.407958","192.168.254.7","142.250.82.215","UDP","1239","56356  >  3478 Len=1197"
"1036","3.408002","192.168.254.7","142.250.82.215","UDP","1239","56356  >  3478 Len=1197"
"1037","3.414992","192.168.254.7","142.250.82.219","UDP","90","52952  >  3478 Len=48"
"1038","3.415140","192.168.254.7","142.250.82.215","RTCP","118","Sender Report   "
"1039","3.422652","142.250.82.219","192.168.254.7","UDP","237","3478  >  52952 Len=195"
"1040","3.437463","142.250.82.219","192.168.254.7","UDP","235","3478  >  52952 Len=193"
"1041","3.441920","192.168.254.7","142.250.82.215","UDP","519","56356  >  3478 Len=477"
"1042","3.462401","142.250.82.219","192.168.254.7","UDP","256","3478  >  52952 Len=214"
"1043","3.462401","142.250.82.215","192.168.254.7","RTCP","110","Application specific   subtype=13"
"1044","3.462401","142.250.82.219","192.168.254.7","UDP","265","3478  >  52952 Len=223"
"1045","3.466981","142.250.82.219","192.168.254.7","UDP","264","3478  >  52952 Len=222"
"1046","3.466981","142.250.82.219","192.168.254.7","UDP","272","3478  >  52952 Len=230"
"1047","3.466981","142.250.82.219","192.168.254.7","UDP","263","3478  >  52952 Len=221"
"1048","3.466981","142.250.82.219","192.168.254.7","UDP","253","3478  >  52952 Len=211"
"1049","3.468812","142.250.82.219","192.168.254.7","UDP","224","3478  >  52952 Len=182"
"1050","3.476208","192.168.254.7","142.250.82.215","UDP","1123","56356  >  3478 Len=1081"
"1051","3.477068","192.168.254.7","142.250.82.219","UDP","94","52952  >  3478 Len=52"
"1052","3.477821","142.250.82.219","192.168.254.7","UDP","219","3478  >  52952 Len=177"
"1053","3.504719","142.250.82.219","192.168.254.7","UDP","216","3478  >  52952 Len=174"
"1054","3.505860","142.250.82.215","192.168.254.7","RTCP","114","Application specific   subtype=13"
"1055","3.510872","192.168.254.7","142.250.82.215","UDP","882","56356  >  3478 Len=840"
"1056","3.510973","192.168.254.7","142.250.82.215","UDP","883","56356  >  3478 Len=841"
"1057","3.526856","142.250.82.219","192.168.254.7","UDP","217","3478  >  52952 Len=175"
"1058","3.534236","142.250.82.219","192.168.254.7","UDP","262","3478  >  52952 Len=220"
"1059","3.534236","142.250.82.219","192.168.254.7","UDP","243","3478  >  52952 Len=201"
"1060","3.534236","142.250.82.219","192.168.254.7","UDP","264","3478  >  52952 Len=222"
"1061","3.540151","192.168.254.7","142.250.82.219","UDP","90","52952  >  3478 Len=48"
"1062","3.543964","192.168.254.7","142.250.82.215","UDP","1250","56356  >  3478 Len=1208"
"1063","3.544080","192.168.254.7","142.250.82.215","UDP","1250","56356  >  3478 Len=1208"
"1064","3.544120","192.168.254.7","142.250.82.215","UDP","1250","56356  >  3478 Len=1208"
"1065","3.544151","192.168.254.7","142.250.82.215","UDP","1250","56356  >  3478 Len=1208"
"1066","3.544180","192.168.254.7","142.250.82.215","UDP","1251","56356  >  3478 Len=1209"
"1067","3.544220","192.168.254.7","142.250.82.215","UDP","1251","56356  >  3478 Len=1209"
"1068","3.544259","192.168.254.7","142.250.82.215","UDP","1251","56356  >  3478 Len=1209"
"1069","3.544288","192.168.254.7","142.250.82.215","UDP","1251","56356  >  3478 Len=1209"
"1070","3.549519","192.168.254.7","142.250.82.215","UDP","1089","56356  >  3478 Len=1047"
"1071","3.549762","192.168.254.7","142.250.82.215","UDP","1089","56356  >  3478 Len=1047"
"1072","3.549820","192.168.254.7","142.250.82.215","UDP","1089","56356  >  3478 Len=1047"
"1073","3.549854","192.168.254.7","142.250.82.215","UDP","1089","56356  >  3478 Len=1047"
"1074","3.549885","192.168.254.7","142.250.82.215","UDP","1090","56356  >  3478 Len=1048"
"1075","3.549935","192.168.254.7","142.250.82.215","UDP","1090","56356  >  3478 Len=1048"
"1076","3.575287","142.250.82.219","192.168.254.7","UDP","252","3478  >  52952 Len=210"
"1077","3.575287","142.250.82.219","192.168.254.7","UDP","232","3478  >  52952 Len=190"
"1078","3.575287","142.250.82.215","192.168.254.7","RTCP","106","Application specific   subtype=13Negative Acknowledgement (H.261)   "
"1079","3.575287","142.250.82.219","192.168.254.7","UDP","263","3478  >  52952 Len=221"
"1080","3.575287","142.250.82.219","192.168.254.7","UDP","238","3478  >  52952 Len=196"
"1081","3.576169","192.168.254.7","142.250.82.215","UDP","634","56356  >  3478 Len=592"
"1082","3.578981","142.250.82.219","192.168.254.7","UDP","252","3478  >  52952 Len=210"
"1083","3.579643","142.250.82.219","192.168.254.7","UDP","87","3478  >  52952 Len=45"
"1084","3.602059","192.168.254.7","142.250.82.219","UDP","90","52952  >  3478 Len=48"
"1085","3.603300","142.250.82.219","192.168.254.7","UDP","242","3478  >  52952 Len=200"
"1086","3.608934","142.250.82.215","192.168.254.7","RTCP","122","Application specific   subtype=13Generic RTP Feedback   [Malformed Packet]"
"1087","3.613622","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1088","3.613727","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1089","3.613764","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1090","3.613793","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1091","3.613821","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1092","3.613860","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1093","3.613898","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1094","3.613927","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1095","3.613978","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1096","3.614030","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1097","3.614059","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1098","3.614107","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1099","3.614162","192.168.254.7","142.250.82.215","UDP","1185","56356  >  3478 Len=1143"
"1100","3.614191","192.168.254.7","142.250.82.215","UDP","1186","56356  >  3478 Len=1144"
"1101","3.619197","142.250.82.219","192.168.254.7","UDP","263","3478  >  52952 Len=221"
"1102","3.645295","192.168.254.7","142.250.82.215","UDP","1143","56356  >  3478 Len=1101"
"1103","3.658263","142.250.82.215","192.168.254.7","RTCP","106","Application specific   subtype=13"
"1104","3.664784","192.168.254.7","142.250.82.219","UDP","86","52952  >  3478 Len=44"
"1105","3.665136","192.168.254.7","142.250.82.219","RTCP","90","Receiver Report   "
"1106","3.680142","192.168.254.7","142.250.82.219","UDP","162","52952  >  3478 Len=120"
"1107","3.681218","192.168.254.7","142.250.82.215","UDP","1140","56356  >  3478 Len=1098"
"1108","3.694262","142.250.82.219","192.168.254.7","UDP","270","3478  >  52952 Len=228"
"1109","3.694262","142.250.82.219","192.168.254.7","UDP","275","3478  >  52952 Len=233"
"1110","3.694262","142.250.82.219","192.168.254.7","UDP","277","3478  >  52952 Len=235"
"1111","3.696641","142.250.82.219","192.168.254.7","UDP","271","3478  >  52952 Len=229"
"1112","3.700003","192.168.254.7","142.250.82.219","UDP","167","52952  >  3478 Len=125"
"1113","3.716266","192.168.254.7","142.250.82.215","UDP","1228","56356  >  3478 Len=1186"
"1114","3.716589","192.168.254.7","142.250.82.215","UDP","1228","56356  >  3478 Len=1186"
